P/L in money;P/L w pieniądzach ;;
Cummulative money P/L;Łączny pieniężny P/L ;;
P/L in pips;P/L w pipsach ;;
Cummulative pips P/L;Łączny P/L w pipsach ;;
P/L in %;P/L w % ;;
Cummulative % P/L;Łączny P/L w % ;;
Data for timeframe;Dane do interwału czasowego ;;
There is a problem in Settings - Strategy Options.\nThe Stop Loss/Profit Target of this strategy is smaller than minimum allowed SL/PT value!;Wystąpił problem w Ustawieniach - Opcje Strategii.\nStop Loss/Profit Target tej strategii jest mniejszy niż minimalna dozwolona wartość SL/PT! ;;
Please decrease Minimum SL/PT value.\n\n;Proszę zmniejszyć wartość Minimalną SL/PT.\n\n ;;
 SL/PT size warning;Ostrzeżenie odnośnie wielkości SL/PT ;;
There is a problem in Settings - Strategy Options.\nThe Stop Loss/Profit Target of this strategy is bigger than maximum allowed SL/PT value!;Wystąpił problem w Ustawieniach - Opcje Strategii.\nStop Loss/Profit Target tej strategii jest większy niż maksymalna dozwolona wartość SL/PT! ;;
Please increase Maximum SL/PT value.\n\n;Proszę powiększyć wartość Maksymalną SL/PT.\n\n ;;
TestingO ;TestowanieO ;;
Default;Domyślne ;;
StrategyQuant Help;StrategyQuant Pomoc ;;
StrategyQuant Help (PDF);StrategyQuant Pomoc (PDF) ;;
MetaTrader4 EA Guide (PDF);Przewodnik MetaTrader4 EA (PDF) ;;
NinjaTrader Strategies Quick Guide (PDF);Szybki przewodnik po strategiach NinjaTrader (PDF) ;;
Symbol Full Name/Description;Pełna Nazwa/Opis Symbolu ;;
decimals;miejsca dziesiętne ;;
Clear;Wyczyść ;;
Most used;Najbardziej używane ;;
Main;Główne ;;
Robustness data (if exists);Dane odporności (jeśli istnieją) ;;
Additional data (if exists);Dodatkowe dane (jeśli istnieją) ;;
Evolution data (if exists);Dane ewolucji (jeśli istnieją) ;;
IS/OOS Ratios;Stosunki IS/OOS ;;
Lots decimals;Miejsca dziesiętne Lotów ;;
Lots will be rounded to selected number of decimal places. Use 2 microlots, 1 for minilots and 0 for stocks and futures;Loty zostaną zaokrąglone do obranej liczby miejsc po przecinku. Użyj 2 dla mikrolotów, 1 dla minilotów i 0 dla akcji i kontraktów terminowych ;;
Maximum lots;Maksymalna ilość lotów ;;
The biggest lot size allowed;Największa dozwolona wielkość w lotach ;;
Preset selected params;Ustaw wybrane parametry ;;
with;z ;;
distribution;dystrybucją ;;
Param values;Wartości parametrów ;;
Load Parameters;Załaduj Parametry ;;
Save Parameters;Zapisz Parametry ;;
SL/PT in money is computed from trading of 1 standard lot/contract;SL/PT w pieniądzach obliczany jest na podstawie handlu 1 standardowym lotem/kontrakt ;;
Please select at least one parameter.;Wybierz co najmniej jeden parametr. ;;
Preset selected parameters;Ustaw wybrane parametry ;;
Actions;Działania ;;
Set Start to Original value;Ustaw Początek do wartości pierwotnej ;;
Preset selected parameters with;Ustaw wybrane parametry z ;;
Start shouldn't be equal to stop.;Początek nie powinien być równy miejscu zatrzymania. ;;
Start must be smaller than stop or step must be negative.;Moment start musi być mniejszy od momentu stop lub krok musi być ujemny. ;;
future;przyszłość ;;
Type here to filter.;Wpisz tutaj, aby filtrować. ;;
Select custom condition;Wybierz warunek użytkownika ;;
Testing2;Testowanie2 ;;
Testing3;Testowanie3 ;;
runs;serie ;;
Adding the portfolio into databank.;Dodaj portfel do Bazy Danych. ;;
Loading the portfolio into Results tab.;Ładowanie portfela do zakładki Wyniki. ;;
Computing summary statistics.;Obliczeniowe statystyki podsumowującej. ;;
Annual % profit in run vs optimization part (in percent).<br>Value above 100% means that strategy performs better in run than in optimization part.;Roczny % zysku serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia działa lepiej podczas serii niż w części optymalizacyjnej. ;;
Drawdown in run vs optimization part (in percent).<br>Value above 100% means that strategy has worse drawdown in run than in optimization part.;Obsunięcie w serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia ma gorze obsunięcie podczas serii niż w części optymalizacyjnej. ;;
Maximal value of Drawdown in all the runs.;Maksymalna wartość Spadku Wartości we wszystkich seriach. ;;
Maximal % value of Drawdown in all the runs.;Maksymalna % wartość Spadku Wartości we wszystkich seriach. ;;
Maximal value of Net Profit in all the runs.;Maksymalna wartość Zysku Netto we wszystkich seriach. ;;
Maximal Net Profit in all the runs as percentage of total profit.<br/>Ideally we don't want any run to have too big % share on the final profit.;Maksymalny Zysk Netto we wszystkich seriach jako procent całkowitego zysku.<br/>Idealnie nie chcemy, aby jakakolwiek seria stanowiła zbyt duży % ostatecznego zysku. ;;
Maximal stagnation (trades without new equity high) in days.;Maksymalna stagnacja wyrażona (transakcje bez nowej wartości maksymalnej equity) w dniach. ;;
Maximal stagnation (trades without new equity high) in percent of all trading days.;Maksymalna stagnacja wyrażona (transakcje bez nowej wartości maksymalnej equity) w procentach z wszystkich dni handlowych. ;;
Minimal number of trades in all the runs.<br>Ideally we want each run to have reasonable number of trades.;Minimalna liczba transakcji we wszystkich seriach.<br>Preferujemy rozsądną liczbę transakcji w każdej z serii. ;;
Net Profit in percent of original strategy results.<br/>(Oonly if original strategy results are available);Procentowy Zysk Netto w wynikach oryginalnych strategii.<br/>(Tylko w wypadku, gdy dostępne są wyniki oryginalnych strategii) ;;
Net profit performance in run vs optimization part (in percent).<br>Value above 100% means that strategy performs better in run than in optimization part.;Zysk netto serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia działa lepiej podczas serii niż w części optymalizacyjnej. ;;
How many runs (in percent) were profitable;Ile serii (w procentach) było dochodowych ;;
Average Profit Factor in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Profit Factor in run than in optimization part.;Średni Współczynnik Zysku serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia ma lepszy Współczynnik Zysku podczas serii niż w części optymalizacyjnej. ;;
Average Return/DD ratio in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Return/DD ratio in run than in optimization part.;Średni współczynnik Zwrotu do Spaku Wartości serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia ma lepszy współczynnik Zwrotu do Spaku Wartości podczas serii niż w części optymalizacyjnej. ;;
Average Sharpe ratio in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Sharpe ratio in run than in optimization part.;Średni współczynnik Sharpe'a serii vs części optymalizacyjnej (w procentach).<br>Wartość powyżej 100% oznacza, że ??strategia ma lepszy współczynnik Sharpe'a podczas serii niż w części optymalizacyjnej. ;;
3D Chart;Wykres 3D ;;
Databank doesn't contain any Simple Optimization result.;Baza danych nie zawiera żadnego wyniku Prostej Optymalizacji. ;;
Optimization 3D Chart;Wykres 3D Optymalizacji ;;
Unable to display the chart.\nOptimization had to be executed with at least 2 parameters.;Nie można wyświetlić wykresu.\nOptymalizacja musiała zostać wykonana przy użyciu co najmniej 2 parametrów. ;;
Graph;Wykres ;;
Parameter 1;Parametr 1 ;;
Parameter 2;Parametr 2 ;;
TOP View;Odgórny widok ;;
Bar Chart;Wykres słupkowy ;;
3D View;Widok 3D ;;
OOS %;OOS % ;;
Minimum number of combinations must be smaller or equal than number of group combinations (rows x cols).;Minimalna liczba kombinacji musi być mniejsza lub równa liczbie kombinacji grup (wiersze x kolumny). ;;
Strategy is robust when it finds a group of combinations with;Odporność strategii jest dobra, gdy znajdzie grupę kombinacji o ;;
rows and;wiersze i ;;
where at least;gdzie co najmniej ;;
combinations are robust (passed robustness score);kombinacji jest wystarczająco odpornych (zdały wynik odporności) ;;
around cell;wokół komórki ;;
Best group of combinations;Najlepsza grupa kombinacji ;;
Number of combinations that passed;Liczba kombinacji, które zdały ;;
Recommended combination: %s, which means:<br/>reoptimizing every %d days on history of %d days;Zalecane kombinacje: %s, co oznacza:<br/>optymalizuj ponownie co %d dni w historii, która tworzona jest przez %d dni ;;
Special;Specjalny ;;
Threshold;Próg ;;
Walk Forward Chart;Wykres Walk Forward ;;
Value to display;Wartość do wyświetlenia ;;
Open in new Window;Otwórz w nowym Oknie ;;
(only %s from %s conditions passed);(zdało tylko %s z %s warunków) ;;
Robustness score for;Wynik odporności dla ;;
Error!!! Unable to display WFresult chart. [Out of sample %d%%, Run %d];Błąd!!! Nie można wyświetlić wykresu wyników WF. [Out of sample %d%%, Biegów %d] ;;
Configure robustness result;Konfiguruj wyniki odporności ;;
Choose WF combination;Wybierz kombinację WF ;;
Use mouse or key arrows to grab and rotate 3D chart;Użyj myszki lub klawisze strzałek, aby chwycić i obracać wykresem 3D ;;
Threshold value;Wartość progowa ;;
value must be above this to pass;aby zdać, wartość musi być powyżej tej wartości ;;
Robustness result;Wynik odporności ;;
Set default;Ustaw domyślne ;;
Configure;Skonfiguruj ;;
Robustness score components;Składniki Oceny Odporności Strategii ;;
Walk Forward results & parameters;Walk Forward wyniki i parametry ;;
<u>Walk-Forward Optimization - article</u>;<u>Optymalizacja Walk-Forward - artykuł</u> ;;
<u>Walk Forward matrix analysis and robustness - article</u>;<u>Analiza Walk Forward matrix i odporności - artykuł</u> ;;
Error during initialization.;Błąd podczas inicjalizacji. ;;
Quant Analyzer will not work correctly, because it wouldn't be able to write changes to settings or database.;Quant Analyzer nie będzie działał poprawnie, ponieważ nie będzie w stanie zapisać zmian w ustawieniach lub bazie danych. ;;
Please reinstall Quant Analyzer to a normal directory, for example C:\\Trading or C:\\QuantAnalyzer.;"Proszę zainstalować Quant Analyzer ponownie; w normalnym katalogu np.: C:\\Trading albo C:\\Quant Analyzer. ";;
Equity (%s);Kapitał (%s) ;;
Session;Sesja ;;
Store chart data in the backtest result?;Przechować dane wykresu w wynikach backtestu? ;;
Store Chart Data;Przechowuj Dane Wykresu ;;
Build options;Opcje budowy ;;
abe;abe ;;
Week;Tydzień ;;
New...;Nowa... ;;
Save As;Zapisz jako ;;
Undo;Cofnij ;;
Redo;Ponów ;;
Find (Ctrl + F);Znajdź (Ctrl + F) ;;
Find next (F3);Znajdź następną (F3) ;;
Replace (Ctrl + H);Zastąp (Ctrl + H) ;;
Find in files;Znajdź w plikach ;;
Compile;Skompiluj ;;
Recompile all;Przekompiluj wszystkie ;;
Fix imports;Napraw importowane ;;
About QuantEditor;O QuantEdytorze ;;
Are you sure you want to exit?;Czy na pewno chcesz wyjść z programu? ;;
Line;Wiersz ;;
Column;Kolumna ;;
Ready;Gotowy ;;
Monitor;Monitor ;;
Heap;Pamięć Heap ;;
Used: %.2f MB;Użyte: %.2f MB ;;
Enter name of cloned file;Wprowadź nazwę sklonowanego pliku ;;
Class name cannot be blank.;Nazwa klasy nie może być pusta. ;;
File name cannot contain spaces or special characters.;Nazwa Pliku nie może zawierać żadnych znaków specjalnych. ;;
Please choose a different name.;Prosimy wybrać inną nazwę. ;;
A file with this name already exists.;Plik o tej nazwie już istnieje. ;;
An error has occurred while cloning the file.;Wystąpił błąd podczas klonowania pliku. ;;
Please see the Log for more details.;Aby uzyskać więcej informacji, zajrzyj do Pliku Dziennika. ;;
An error has occurred while creating the new file.;Wystąpił błąd podczas tworzenia nowego pliku. ;;
Name your file;Nazwij swój plik ;;
(Special characters or spaces are not allowed);(Znaki specjalne lub spacje nie są dozwolone) ;;
Choose template;Wybierz szablon ;;
Create New;Stwórz Nowy ;;
An error occurred while saving the file.;Wystąpił błąd podczas zapisywania pliku. ;;
Log;Plik Dziennika ;;
Search;Szukaj ;;
Navigator;Nawigator ;;
Live;Na żywo ;;
New;Nowy ;;
Save As..;Zapisz jako ;;
Recompile All;Przekompiluj Wszystko ;;
File '%s' contains unsaved changes.\nDo you really want to close it?;Plik '%s' zawiera niezapisane zmiany.\nCzy na pewno chcesz go zamknąć? ;;
Close Others;Zamknij Pozostałe ;;
Close All;Zamknij Wszystko ;;
Collapse All;Zwiń Wszystko ;;
Expand All;Rozwiń Wszystko ;;
Original version;Wersja Oryginalna ;;
This is the original, non-editable version of this Snippet from StrategyQuant. You can use it as reference point when you are editing the Live version of this snippet, and you can always revert to this original version.;To jest oryginalna wersja fragmentu ze StrategyQuant, wersja, którą nie-można-edytować. Możesz ją użyć jako punktu odniesienia, podczas gdy będziesz edytował wersję Live tego fragmentu, poza tym zawsze możesz powrócić do wersji oryginalnej. ;;
#NÁZEV?;#NAZWA? ;;
#NÁZEV?;#NAZWA? ;;
#NÁZEV?;#NAZWA? ;;
New Directory;Nowy Katalog ;;
Open;Otwórz ;;
Rename;Zmień nazwę ;;
Reload from Disk;Załaduj Ponownie z Dysku ;;
Revert to original;Przywróć oryginalny ;;
New File;Nowy Plik ;;
Do you really want to replace the file with original version?;Czy na pewno chcesz zastąpić plik wersją oryginalną? ;;
Are you sure you want to remove '%s';Czy na pewno chcesz usunąć '%s' ;;
Do you really want to refresh '%s' from disc? Unsaved changes will be lost.;Czy na pewno chcesz odświeżyć '%s' z dysku? Niezapisane zmiany zostaną utracone. ;;
Are you sure you want to rename?;Czy na pewno chcesz zmień nazwę? ;;
Cannot rename file.;Nie można zmienić nazwy pliku. ;;
Please check  if this file is open in another program.;Proszę sprawdzić, czy aby nie jest ten plik otwarty w innym programie. ;;
An error has occurred while renaming the file.;Wystąpił błąd podczas zmieniania nazwy pliku. ;;
Enter a new name;Wprowadź nową nazwę ;;
Find what;Znajdź co ;;
No files found.;Nie znaleziono żadnego pliku. ;;
No search results available. Start a search from Edit > Find in files;Brak dostępnych wyników wyszukiwania. Rozpocznij wyszukiwanie od Edycja> Znajdź w plikach ;;
Initializing database & settings...;Inicjowanie bazy danych i ustawień ... ;;
Checking updates...;Sprawdzanie aktualizacji ... ;;
Compiling snippets...;Kompilowanie fragmentów ... ;;
Loading performance settings...;Ładowanie ustawień wydajności ... ;;
Initializing building blocks...;Inicjowanie bloków konstrukcyjnych ... ;;
Loading plugins...;Ładowanie wtyczek ... ;;
Initializing stats computer...;Inicjowanie statystyk komputera ... ;;
Initializing look & feel...;Inicjowanie wyglądu i stylu ... ;;
Initializing engines...;Inicjowanie silników ... ;;
Initializing communication channels...;Inicjowanie kanałów komunikacyjnych ... ;;
Checking data...;Sprawdzanie danych ... ;;
You cannot disable random placeholders, because your strategy already contains them. Delete your random placeholders from this strategy first.;Nie możesz wyłączyć losowych symboli zastępczych, ponieważ twoja strategia już je zawiera. Najpierw usuń losowe symbole zastępcze z twojej strategii. ;;
Are you sure you want to remove the rule?;Czy na pewno chcesz usunąć regułę? ;;
Non-existing action;Nieistniejące działanie ;;
Simple Wizard is disabled for now.;Prosty Kreator na razie jest wyłączony. ;;
Empty;Pusty ;;
You cannot delete this chart, because it is used in one or more conditions. Change your conditions properties first.;Nie możesz usunąć tego wykresu, gdyż jest on używany w jednym lub w kilku warunkach. Najpierw zmień twoje właściwości warunków. ;;
The MainChart can not be deleted.;Nie można usunąć GłównyWykres. ;;
Choose save directory before saving.;Przed zapisaniem obierz katalog, w którym ma on zostać zapisany. ;;
Market;Zlecenie typu Market ;;
Limit;Zlecenie typu Limit ;;
Buy;Kupno ;;
Sell;Sprzedaż ;;
Sell Short;Sprzedaj Short ;;
Buy to cover;Kup aby pokryć ;;
none;żaden ;;
reload;przeładuj ;;
Load from file...;Załaduj z pliku ... ;;
Recent;Niedawny ;;
Save as...;Zapisz jako... ;;
Examples;Przykłady ;;
Get source code;Uzyskaj kod źródłowy ;;
Backtest;Backtest ;;
Back To Strategy Editor;Powrót do edytora strategii ;;
Benchmark StrategyQuant speed;Porównaj szybkość StrategyQuantu ;;
estimate strategy testing time we have to run some initial benchmarks of StrategyQuant speed on this computer.;aby oszacować czas testowania strategii musimy uruchomić kilka początkowych testów porównawczych szybkości StrategyQuant na tym komputerze. ;;
This benchmark will use your actual performance settings, which is:;Ten test porównawczy użyje obecnych ustawień wydajności, czyli: ;;
Please be patient, benchmark shouldn't take more than a couple of minutes.;Prosimy o cierpliwość, test porównawczy nie powinien zająć więcej niż kilka minut. ;;
Start benchmark;Rozpocznij test porównawczy ;;
Benchmark results;Wyniki testu porównawczego ;;
Total duration (data preparation / test);Łączny czas trwania (przygotowanie danych / test) ;;
Strategy avg. time (parallel);Średni czas na strategię (równoległy) ;;
Time per tick;Czas na tick ;;
Total ticks;Łączna ilość ticków ;;
Strategies per hour;Strategii na godzinę ;;
You can repeat this benchmark by choosing Benchmark... action in the global menu on the top right corner.;Możesz powtórzyć ten test porównawczy, klikając na Benchmark ... akcja w globalnym menu w prawym górnym rogu. ;;
Please note that benchmark runs using standardized artifical strategy and data, so its result can be compared with other installations of SQ on another computers.;Należy pamiętać, że testy porównawcze są przeprowadzane przy użyciu standardyzowanej sztucznej strategii i danych, więc jej wyniki można porównać z innymi instalacjami SQ na innych komputerach. ;;
It is only an estimation, real backtest time depends a lot on the complexity of the strategy, timeframe and data range and precision.;Chodzi tylko o szacunek, czas rzeczywisty backtestu zależy w dużym stopniu od złożoności strategii, interwałów czasowych, zakresu danych oraz precyzji. ;;
beforeStart;przedStartem ;;
Single threaded.;Pojedynczo wątkowy. ;;
Reserve 1 core for UI, compute tasks in parallel on all remaining cores.;Zarezerwuj 1 rdzeń dla interfejsu użytkownika i obliczaj zadania równolegle na wszystkich pozostałych rdzeniach. ;;
Custom number of cores - %d.;Użytkownik ustala liczbę rdzeni - %d. ;;
Max performance - running multiple tasks in parallel, using all processor cores.;Maksymalna wydajność - równoległe wykonywanie wielu zadań przy użyciu wszystkich rdzeni procesora. ;;
running;przebieg ;;
showResults;pokażWyniki ;;
Predefined parameter sets;Predefiniowane zestawy parametrów ;;
Parameters of this building block. They can be generated randomly or have fixed value - you can configure it for every parameter by double-clicking on it in the grid below.;Parametry tego bloku konstrukcyjnego. Mogą być generowane losowo lub mieć ustaloną wartość - możesz skonfigurować je dla każdego parametru poprzez dwukrotne kliknięcie w poniższej kratce. ;;
If you wish SQ to choose from some most common values (for example for periods), define them as parameter sets in the;Jeśli chcesz, aby SQ wybrał spośród najbardziej powszechnych wartości (na przykład dla okresów), zdefiniuj je jako zestawy parametrów w ;;
Predefined Parameter Sets;Predefiniowanych zestawów parametrów ;;
tab.;zakładce ;;
Parameters are either generated all randomly as defined in tab;Parametry są zarazem generowane losowo, zgodnie z definicją, jaka podana jest na zakładce ;;
or SQ can choose one of the predefined parameter sets specified below.;albo SQ może wybrać jeden z predefiniowanych zestawów parametrów, jak określone są poniżej. ;;
This allows you to define most common indicator values (for example periods). Even in parameter sets some of the parameers can be generated randomly (denoted by *), while others will have predefined value.;Pozwala to na zdefiniowanie najczęstszych wartości wskaźników (na przykład okresów). Nawet w zestawach parametrów niektóre parametry mogą być generowane losowo (oznaczone przez *), podczas gdy inne mają predefiniowaną wartość. ;;
Parameter name;Nazwa parametru ;;
Possible values;Możliwe wartości ;;
No parameters defined.;Brak zdefiniowanych parametrów. ;;
Set name;Nazwa zestawu ;;
Add new set;Dodaj nowy zestaw ;;
Delete parameter set;Usuń zestaw parametrów ;;
Do you want to delete selected parameter set?;Czy chcesz usunąć wybrany zestaw parametrów? ;;
Parameters of type 'value' cannot be modified.;Parametry typu 'wartość' nie można zmieniać. ;;
Symbol parameter cannot be modified;Parametr symbol nie może być zmieniany ;;
You must check at least one option;Musisz sprawdzić co najmniej jeden wariant ;;
Fixed value must be set;Ustalona wartość musi być ustawiona ;;
Parameter set '%s' already exists. Please choose another name;Zestaw parametrów '%s' już istnieje. Prosimy wybrać inną nazwę ;;
All charts;Wszystkie wykresy ;;
shift;przesunięcie ;;
period;okresu ;;
SL Value;Wartość SL ;;
SL ATR Multiple;SL Wielokrotnego ATR ;;
SL ATR Period;SL Okresowego ATR ;;
PT Value;Wartość PT ;;
PT ATR Multiple;PT Wielokrotnego ATR ;;
PT ATR Period;PT Okresowego ATR ;;
Edit parameter;Edytuj parametr ;;
Parameter;Parametr ;;
Randomly generated;Generowane Losowo ;;
Fixed value;Stała wartość ;;
Minimum;Minimalna ;;
Global;Łączna ;;
Custom;Użytkownika ;;
Global Minimum and Maximum can be configured in;Globalne wartości Minimalne i Maksymalne można skonfigurować w ;;
What to build -> Additional build config;Co budować -> Dodatkowa konfiguracja budowy ;;
All available charts;Wszystkie dostępne wykresy ;;
or pick only specific charts below:;lub wybierz tylko niektóre wykresy z poniższych: ;;
Edit parameter set;Zmień zestaw parametrów ;;
Block:;Blok: ;;
Parameter set options;Opcje zestawu parametrów ;;
Delete set;Usuń zestaw ;;
Parameters configuration;Konfiguracja parametrów ;;
Double click on a parameter row to edit it;Kliknij dwukrotnie na wiersz parametru, aby go edytować ;;
Date from must be before date to;Data od musi być wcześniejsza od daty do ;;
Main chart;Główny wykres ;;
Start day;Dzień początkowy ;;
End day;Dzień końcowy ;;
Trading engine;Silnik tradingowy ;;
Engine;Silnik ;;
Additional charts;Dodatkowe wykresy ;;
these are additional charts that strategy has access to;są to dodatkowe wykresy, do których strategia ma dostęp ;;
Backtest data settings;Ustawienia danych backtestu ;;
Reset dates;Zresetuj daty ;;
Available from;Dostępne od ;;
Subcharts;Podwykres ;;
Test parameters;Parametry testowe ;;
Commision;Prowizja ;;
Min. distance;Odległość minimalna ;;
Commission settings;Ustawienia komisji ;;
Commission is in $ per full lot. It is computed according to the size of order.;Komisja wynosi $ za pełny lot. Jest obliczany stosownie do wielkości zlecenia. ;;
Subchart;Podwykres ;;
From backtest;Z Backtestu ;;
At confidence level;Na poziomie wartym zaufania ;;
Subresult;Podwynik ;;
Sample type;Rodzaj próbki ;;
Full sample;Pełna próbka ;;
Both;Oba ;;
Result in;Wyniki w ;;
Percent;Procentach ;;
Ticks;Ticki ;;
no conditions defined;nie określono warunków ;;
Add conditions;Dodaj warunki ;;
Left value;Lewa wartość ;;
Right value;Prawa wartość ;;
No conditions defined.;Brak zdefiniowanych warunków. ;;
this;to ;;
Value '%s' has invalid number format.;Wartość '%s' ma nieprawidłowy format liczbowy. ;;
Apply percentage ratio;Zastosuj współczynnik procentowy ;;
Percentage ratio allows you to compare one value;Współczynnik procentowy pozwala porównać jedną wartość ;;
to a percentage of another, for example make;do innej wartości procentowej, na przykład zrobić ;;
a comparision like:;porównanie takie jak: ;;
Net Profit (OOS) >= 60% of Net Profit (IS);Zysk Netto (OOS) >= 60% of Zysk Netto (IS) ;;
Choose config;Wybierz konfigurację ;;
No config files found;Nie znaleziono plików konfiguracyjnych ;;
Reset to default settings;Przywróć ustawienia domyślne ;;
Tasks Flow;Przepływ zadań ;;
XML Config Files;Pliki konfiguracyjne XML ;;
Reset task settings;Zresetuj ustawienia zadań ;;
Do you want to reset task settings? <br>Any unsaved changes will be lost.;Czy chcesz zresetować ustawienia zadań? <br>Wszystkie niezapisane zmiany zostaną utracone. ;;
Load xml config;Załaduj konfigurację xml ;;
Do you want to load config from selected file? <br>Any unsaved changes will be lost.;Czy chcesz załadować konfigurację z wybranego pliku? <br>Wszystkie niezapisane zmiany zostaną utracone. ;;
Save template config;Zapisz konfigurację szablonu ;;
Do you want to save this config into the template? <br>Original template config will be overwritten.;Czy chcesz zapisać tę konfigurację jako szablon? <br>Oryginalna konfiguracja szablonu zostanie zastąpiona. ;;
Save config;Zapisz konfigurację ;;
Select config file to load;Wybierz plik konfiguracyjny, który ma zostać załadowany ;;
Retester;Ponowne testowanie ;;
Builder;Budowanie ;;
Custom Project;Projekt Użytkownika ;;
Date is out of range;Data jest poza zakresem ;;
Since last date;Od ostatniej daty ;;
Last 6 months;Ostatnie 6 miesięcy ;;
Last year;Ostatni rok ;;
Last 5 years;Ostatnie 5 lat ;;
Last 10 years;Ostatnie 10 lat ;;
Loading directory picker root folders failed.;Ładowanie folderów źródłowych selektora katalogu nie powiodło się. ;;
Path:;Ścieżka: ;;
instrument;instrument ;;
Choose instrument;Wybierz instrument ;;
Instrument is a specification of this symbol - it contains tick size, point value etc.;Instrument jest specyfikacją tego symbolu - obejmuje wielkość ticków, wartość punktową itp. ;;
You can have mutiple data imported - for example EURUSD_1, EURUSD_2, EURUSD_3, but they share the same instrument specification for EURUSD.;Wiele danych możesz mieć zaimportowanych - na przykład EURUSD_1, EURUSD_2, EURUSD_3, ale dzielą tę samą specyfikację instrumentu dla EURUSD. ;;
Instrument *;Instrument * ;;
Add new instrument;Dodaj nowy instrument ;;
Instrument added;Instrument dodany ;;
Instrument modified;Instrument zmodyfikowany ;;
Data type *;Typ danych * ;;
Point value in $ *;Wartość punktu w $ * ;;
Pip/Tick size *;Wielkość Pips/Tick * ;;
Pip/Tick step *;Pips/Tick Krok * ;;
Default spread *;Domyślny Spread * ;;
Optional fields;Pola opcjonalne ;;
Select conditions;Wskaż warunki ;;
Or choose from frequently used;Lub wybierz spośród często używanych ;;
Add;Dodaj ;;
Item '%s' not found;nie znaleziono pozycji '%s’ ;;
Select items;Wybierz pozycje ;;
Add items;Dodaj pozycje ;;
Choose items to add;Wybierz pozycje, które mają zostać dodane ;;
Select view;Wybierz widok ;;
Default view cannot be modified. Please choose another view or clone the default view to edit it;Widok domyślny nie może być zmieniany. Proszę wybrać inny widok lub sklonuj widok domyślny, aby móc go edytować ;;
Use drag &amp;Użyj ciągnąć &amp ;;
Add columns;Dodaj kolumny ;;
Save view changes;Zapisz zmiany widoku ;;
Cannot remove the default view;Nie można usunąć domyślnego widoku ;;
Deleting view;Usuwanie widoku ;;
Do you really want to delete selected view?;Czy wybrany widok ma na pewno zostać skasowany? ;;
New view;Nowy widok ;;
Cannot change the default view;Nie można zmienić domyślnego widoku ;;
Changes not saved. Do you want to save them?;Zmiany nie zostały zapisane. Czy chcesz je zapisać? ;;
End;Koniec ;;
ID;ID ;;
No Parameters available.;Brak dostępnych parametrów. ;;
Cannot get variable on row;Nie można pobrać zmiennej na wierszu ;;
Invalid input for type '%s';Nieprawidłowe wejście dla typu '%s' ;;
Zero step used at row %d. Please correct the step value or leave the parameter unchecked.;Krok zerowy w wierszu %d. Prosimy poprawić wartość kroku lub pozostawić parametr jako niezaznaczony. ;;
Invalid values logic at row %d. Please correct the start/stop/step values.;Nieprawidłowa logika wartości w wierszu %d. Popraw wartości początek/koniec/krok. ;;
Periods;Okresy ;;
Shifts;Przesunięcia ;;
Constants;Stałe ;;
Exits / Protection;Wyjścia / Ochrona ;;
Exits / Unused;Wyjścia / Nieużywane ;;
Cannot find ManualSettings object in task config. XML config seems to be corrupted;Nie można znaleźć obiektu UstawieńRęcznych w konfiguracji zadania. Konfiguracja XML wydaje się być uszkodzona ;;
Cannot find ManualSettings object in selected file. Have you selected the right config file?;W wybranym pliku nie można znaleźć obiektu UstawieńRęcznych. Czy wybrałeś właściwy plik konfiguracyjny? ;;
Cannot save settings. Parameters element not found in xml config.;Nie można zapisać ustawień. Element parametrów w konfiguracji xml nieznaleziony. ;;
Cannot save settings. ManualSettings element not found in xml config.;Nie można zapisać ustawień. Elementu UstawieńRęcznych w konfiguracji xml nieznaleziony.  ;;
Save variables settings;Zapisz ustawienia zmiennych ;;
Saving strategies;Zapisywanie strategii ;;
Removing strategies;Usuwanie strategii ;;
Changing databank type;Zmiana typu bazy danych ;;
Updating databank;Aktualizacja bazy danych ;;
Moving strategies to retester;Przenoszenie strategii do ponownego testowania ;;
Action - %s;Proces - %s ;;
Expected integer value;Oczekiwana wartość całkowita ;;
Expected numeric value;Oczekiwana wartość liczbowa ;;
Property grid error. No properties found;Błąd właściwości kratki. Nie znaleziono żadnych właściwości ;;
Property grid error. No categories found;Błąd właściwości kratki. Nie znaleziono żadnych kategorii ;;
Properties error. Cannot get options for property '%s';Błąd właściwości. Nie można uzyskać opcji dla właściwości '%s' ;;
Properties error. Unknown data type '%s';Błąd właściwości. Nieznany typ danych '%s' ;;
Error saving settings. Cannot get parameter type of dataType '%s';Błąd zapisywania ustawień. Nie można pobrać typu parametru dataType '%s' ;;
L+S;L+S ;;
Lng;Lng ;;
Shr;Shr ;;
Sample;Próbka ;;
Full;Kompletna ;;
