Please reinstall StrategyQuant to a normal directory, like C:\\Trading or C:\\StrategyQuant.;Prosím, přeinstalujte StrategyQuant do složky mimo Program Files, např. C:\Trading nebo C:\StrategyQuant.
Installation Error?;Při instalaci se nejspíše objevila chyba
Program probably crashed last time, there were some temporary strategies found and recovered from the temporary directory.;Program pravděpodobně spadl při posledním spuštění, v dočasné složce byly nalezeny neuložené strategie a z této složky byly obnoveny.
Click Yes to load these recovered strategies.;Klikněte na ANO pro obnovení strategií.
If you choose No, the recovered strategies will be dismissed and lost forever!;Pokud kliknete na NE neobnovené strategie budu navždy smazány!
Confirm data recovery;Potvrzení obnovy dat
Task;Úkol
Auto scroll log;Automatický posun logu
Clear log;Vyčistit log
Perform Memory Cleanup;Provést vyčištění paměti
Strategies Build Mode;Režim vytváření strategií
Random Generation;Náhodné generování
Genetic Evolution;Genetická evoluce
evolution of strategies from initial population using genetic programming;evoluce strategií z počáteční populace za pomoci genetického programování
random generation of strategies, without the evolution; without the evolution náhodný proces generování strategií
Start;Start
Stop;Stop
Databank;Databáze
Build new trading strategies;Vytvořit novou strategii
You have to select some Robustness Testing Methods when you checked to use Robustness Testing;Musíte vyhrat nějakou metodu testů robustnosti když jste zaškrtli použití testů robustnosti
You have to select some symbol (in Data tab) for testing!;Musíte vybrat nějaký symbol pro testování (Nastavení -> data)!
Generation error;Chyba generování
You have to select Start and End date (in Data tab) for testing!;Musíte vybrat počáteční a koncové datum pro testování (Nastavení -> data)!
Make sure you have at least one system in the Databank if you want to use selected systems in as an initial population!;Ujistěte se že máte v databázi alespoň jeden systém
Initial population has to be %d but there are only %d strategies in the Databank.;Počáteční populace musí být %d ale k dispozici je pouze %d strategií v databázi.
Do you want to randomly generate the rest of the initial population?;Chcete náhodně vygenerovat zbytek počáteční populace?
If you choose NO, the generation will be cancelled.;Pokud zvolíte Ne, generování bude zrušeno
Not enough strategies for initial population;Nedostatek strategií pro počáteční populaci
"There is a problem in Settings - Building Blocks.\nIf you want to use \""Stop or Limit Order\"", you have to select at least one price value or indicator (EMA, Open, High, Low, Close, etc.)";"Problém v nastavení - bloky strategie.\npokud chcete použít \""Stop nebo Limit pokyny\"", musíte zvolit alespoň jedny cenové hodnoty nebo indikátor (EMA, Open, High, Low, Close, atd.)"
Or please disable the use of Limit Order.;Nebo prosím zakažte používání Limitních pokynů.
"There is a problem in Settings - Building Blocks.\nIf you want to use \""Stop or Limit Order\"", you have to select at least one price range indicator (ATR, True Range, Price Difference)";"Problém v nastavení – bloky strategie.\npokud chcete použít \""Stop nebo Limit pokyny\"", musíte zvolit alespoň jeden indikátor cenového pásma (ATR, True Range, Price Difference)"
"There is a problem in Settings - Building Blocks.\nIf you want to use \""(PRICE_DIFF) Price Difference\"", you have to select at least one price value or indicator (EMA, Open, High, Low, Close, etc.)";"Problém v nastavení – bloky strategie.\npokud chcete použít \""Stop nebo Limit pokyny\"", musíte zvolit alespoň jeden indikátor cenového pásma (ATR, True Range, Price Difference)"
Or please disable the use of Price Difference.;Nebo prosím zakažte používání Price Difference.
There is a problem in Settings - Building Blocks.\nYou have to choose at least one order type node - either Market or Stop/Limit!;Problém v nastavení – bloky strategie.\nMusíte zvolit alespoň jeden typ pokynu - Market nebo Stop/Limit!
Symbol '%s' doesn't have frame timeframe data, you can use only %s timeframe!;Symbol '%s' nemá data pro zvolená timeframe, můžete použít pouze %s timeframe!
Warning;Varování!
Symbol '%s' doesn't have minute data, you can use only Selected Timeframe or Trade on Bar Open test precision!;Symbol '%s' nemá minutová data, můžete zvolit pouze přesnost testování na Vybraný timeframe nebo Obchodování pouze na otevírací ceně!
Symbol '%s' doesn't have tick data, you can use only Tick simulation test precision!;Symbol '%s' nemá k dispozici tick data, můžete tvolit pouze přesnost testování metodou Simulace ticků! 
There is a problem in Settings - Building Blocks.\nYou set the Profit Target to be required, but you didn't check Profit Target in Building Blocks.;Problém v nastavení – bloky strategie.\nNastavili jste vyžadování profit targetu, ale nepovolili jste jej v blocích strategie.
Please select Profit Target in Building Blocks \nor disable Profit Target requirement in Strategy Options.;Prosím vyberte Profit Target v blocích strategie \nnebo zakažte vyžadování profit target v nastavení strategie.
There is a problem in Settings - Building Blocks.\nYou set the Stop Loss to be required, but you didn't check Stop Loss in Building Blocks.;Problém v nastavení – bloky strategie.\nNastavili jste vyžadování stop lossu, ale nepovolili jste jej v blocích strategie.
Please select Stop Loss in Building Blocks \nor disable Stop Loss requirement in Strategy Options.;Prosím vyberte Stop loss v blocích strategie \nnebo zakažte vyžadování stop lossu v nastavení strategie.
There is a problem in Settings.\nIf you use 'Trade on Bar Open' testing precision you cannot use Enter at Stop or Enter at Limit.;Problém v nastavení.\nPokud použijete metodu 'Obchodovat pouze na otevírací ceně' tak nelze použít vstupy pomocí pokynů STOP a LIMIT.
Only Market orders are compatible with 'Trade on Bar Open' testing mode.;Pouze Market pokyny jsou kompatibilní s testováním v režimu  'Obchodovat pouze na otevírací ceně'.
Settings error;Chyba v nastavení
"\""Limit Risk Reward Ratio (SL vs PT) to a range\"" is checked.";"\""Limitovat Risk Reward Ratio (SL vs PT) do pásma\"" je vybráno."
"You have to check \""Stop Loss is Required\"" and \""Profit Target is Required\"" before using it.";"Před použitím musíte vybrat \""Stop Loss je vyžadován\"" a \""Profit Target je vyžadován\“."
"Limit Risk Reward Ratio (SL vs PT) - \""from\"" cannot be bigger than \""to\"".";"Omezit Risk Reward Ratio (SL vs PT) - \""od\"" nesmí být větší než \""do\""."
Risk Reward Ratio value out of range.;Risk Reward Ratio hodnota je mimo pásmo.
"Strategy SL or PT misconfiguration: You have to check at least one option for setting \""Generate SL/PT based on\"".";"Chybné nastavení SL nebo TP: Musíte vybrat alespoň jednu možnost pro nastavení \""Generovat SL/PT na základě\""."
Minimum PT/SL cannot be bigger than Maximum PT/SL!;Minimální PT/SL nesmí být větší než Maximální PT/SL!
Minimum and Maximum PT/SL must be bigger than 3 pips!;Minimální a Maximální PT/SL musí být větší než 3 pipy!
There is a problem in Settings - Strategy Options.\nValue of 'Reserve Bars Before Testing' cannot be smaller than Maximum Period for Indicators or Price Patterns.;Problém v nastavení – Možnosti strategie.\nHodnota 'Vyhradit bary před testováním' nesmí být menčí než Maximální Perioda indikátorů nebo cenových paternů.
Please increase the value of Reserve Bars Before Testing.;Prosím zvyšte hodnotu Vyhradit bary před testováním.
You have to add some strategies the list for testing!;Je potřeba přidat nějaké strategie do seznamu pro testování!
Testing error;Chyba testování
Custom Indicator Data with this name/symbol/timeframe already exists!;Hodnoty uživatelského indikátorů s tímto jménem/symbolem/timeframem již existují!
Add Custom Indicator Data error;Chyba v přidávání vlastního indikátoru
Details;Detaily
Automatic import settings;Nastavení automatického importu
Parameters;Parametry
directory;složka
Symbol in MetaTrader;Symbol v MetaTraderu
Find;Najít
Indicator;Indikátor
Output value to use;Výstupní hodnota k použití
Edit Custom Indicator error;Chyba editace vlastního indikátoru
Add Custom Indicator error;Chyba přidávání vlastního indikátoru
Indicator name cannot be empty!;Jméno indikátoru nesmí být prázdné!
Indicator name must be unique!;Jméno indikátoru musí být unikátní!
Indicator name cannot contain any special characters!;Jméno indikátoru nesmí obsahovat žádné speciální znaky!
Oscillator middle value must be specified as a floating point number!;Střední hodnota oscilátoru musí být specifikována jako číslo s plovoucí desetinnou čárkou!
Invalid Custom Indicator definition!;Neplatná definice uživatelského indikátoru!
Error;Chyba
Parameter values must be specified in increasing order.;Hodnoty parametrů musí být uvedeny ve vzestupném pořadí.
The Custom Indicator must contains at least one parameter.;Uživatelský indikátor musí obsahovat alespoň jeden parametr.
All Parameter(s) must be unique!;Parametry musí být unikátní!
Invalid Parameter %s definition! \nDefault value must be an integer number.;Neplatná definice parametru %s! \nDefaultní hodnota musí být celé číslo.
Invalid Parameter %s definition! \nDefault value must be a double number.;Neplatná definice parametru %s! \nDefaultní hodnota musí být desetinné číslo.
Invalid Parameter %s definition! \nDefault value must be a boolean value (true/false).;Neplatná definice parametru %s! \nDefaultní hodnota musí být true/false.
Output values must be specified in increasing order.;Výstupní hodnoty musí být specifikovány v rostoucím pořadí.
The Custom Indicator must contains at least one output value.;Uživatelský indikátoru musí obsahovat alespoň jednu výstupní hodnotu.
All Output(s) must be unique!;Všechny výstupy musí být unikátní!
files;soubory
Unable to load this Custom Indicator file.;Nelze načíst tento soubor uživatelského indikátoru.
Output values (if more than one);Výstupní hodnoty (pokud je více než jedna)
Name (leave blank if not used);Jméno (nechte prázdné pokud nebude použito)
Type;Typ
Default value;Výchozí hodnota
Output 1;Výstup 1
Output 2;Výstup 2
Output 3;Výstup 3
Output 4;Výstup 4
Output 5;Výstup 5
Output 6;Výstup 6
Output 7;Výstup 7
Output 8;Výstup 8
Return type;Návratový typ
Select;Vybrat
Name the indicator or find its file;Jmenujte indikátor nebo najděte jeho soubor
Number;Číslo
Price;Cena
Price Range;Cenové pásmo
Boolean;Boolean
Is oscillator;Je oscilátor
Oscillator middle value;Střední hodnota oscilátoru
Custom Indicator Data - Automatic Import;Hodnoty uživatelského indikátoru – automatický import
Downloading;Stahování
of;of
Error!!! Custom Indicator Data - Automatic Import;Chyba automatického importu uživatelského indikátoru!
Copy MT4 exported data to StrategyQuant failed!;Kopírování dat exportovaných z MT4 do StrategyQuant selhalo!
Unknown symbol!;Neznámý symbol!
StrategyQuant does not contain data for symbol;StrategyQuant neobsahuje data pro symbol
Unable to run MT4.;Nelze spustit MT4.
Unable to create EA Export file;Nelze vytvořit export z EA
Possible reason(s);Možné důvody(s)
File not found.;Soubor nenalezen.
File is not accessible.;Soubor není dostupný.
Unable to create .ini file;Nelze vytvořit soubor .ini
Unable to load template file for MT4 export.;Nelze načíst šablonu pro export z MT4.
Unable to .ini file for MT4 data export.;nelze vytvořit .ini soubor pro export dat z MT.
Parse parameter failed!;Analýza parametrů selhala!
name;jméno
value;hodnota
type;typ
Name;Jméno
Symbol/Timeframe;Symbol/Timeframe
Data From/To;Datum od/do
Total days;Celkem dní
Records;Záznamů
Add Custom Indicator;Přidat uživatelský indikátor
You must first create a Custom Indicator.;Nejdříve musíte vytvořit uživatelský indikátor.
Add Custom Indicator Data;Vložit data uživatelského indikátoru
You have to select at least one Custom Indicator Data!;Musíte vybrat alespoň jedny data uživatelského indikátoru!
Delete Custom Indicator Data;Smazat data uživatelského indikátoru
Do you really want to delete all data for selected Custom Indicator Data?;Opravdu chcete smazat všechny data vybraného uživatelského indikátoru?
Confirm Custom Indicator Data deletion;Potvrdit smazání dat uživatelského indikátoru
Do you really want to delete all selected Custom Indicator Data?;Opravdu chcete smazat všechny vybraná data uživatelského indikátoru?
The file could not be deleted.;Soubor nemůže být smazán.
Automatic Import error;Chyba automatického importu
Custom Indicator Data '%s' already contains some data.;Data uživatelského indikátoru '%s' již obsahují stejná data.
Invalid Custom Indicator Data definition!;Neplatná definice dat uživatelského indikátoru!
Custom Indicator Data '%s has not specified MetaTrader directory.;Data uživatelského indikátor '%s nemají specifikovanou složku v MetaTraderu.
Custom Indicator Data '%s' has not specified Symbol in MetaTrader.;Data uživatelského indikátoru '%s' nemají specifikovaný symbol v MetaTraderu.
Program will now start with automatic computation and import of indicator data.;Program se nyní zapne s automatickým počítáním a importem dat indikátoru.
Please make sure that all the MetaTrader4 instances are closed before proceeding.;Všechny instance MetaTrader4 budou před zpracováním ukončeny.
During the import program will automatically start MetaTrader4 platform.;Během importu program automaticky zapne MetaTrader4.
Don't interfere with this (expect confirming login dialog if necessary) !;Prosím nezasahujte do chodu (vyjma potvrzení přihlášení v MetaTraderu, bude-li vyžadováno)!
Automatic Indicator Data Import;Automatický import dat indikátoru
You have to select one Custom Indicator Data!;Musíte vybrat jedny data uživatelského indikátoru!
Manual Import error;Chyba ručního importu
You can select ONLY one Custom Indicator Data!;Můžete vybrat POUZE JEDEN soubor dat uživatelského indikátoru!
Import Custom Indicator Data;Import dat uživatelského indikátoru
Selected Custom Indicator already contains some data.;Vybraný uživatelský indikátor již obsahuje stejná data
Import error;Chyba importu
You have to select one Custom Indicator!;Můžete vybrat pouze jeden indikátor!
You can select ONLY one Custom Indicator!;Můžete vybrat pouze jeden indikátor!
Edit Custom Indicator;Upravit uživatelský indikátor
Edit Indicator Data error;Chyba úpravy dat uživatelského indikátoru
Edit Custom Indicator Data;Upravit data uživatelského indikátoru
You have to select at least one Custom Indicator!;Musíte vybrat alespoň jeden uživatelský indikátor!
Delete Custom Indicator(s);Smazat uživatelský indikátor(y)
Do you really want to delete all selected Custom Indicator(s)?;Opravdu chcete smazat všechny vybrané uživatelské indikátory?
Confirm Custom Indicator deletion;Potvrdit smazání uživatelského indikátoru
Custom indicators;Uživatelské indikátory
Manage and Import Custom indicators here. You can define unlimited number of custom indicators, one for every symbol and timeframe combination. These custom indicators can be then used as building blocks in your strategies.;Zde spravujete a importujete uživatelské indikátory. Můžete si zvolit neomezené množství vlastních indikátorů, pro každý trh i timeframe. Vaše uživatelské indikátory můžete použít jako stavební bloky ve strategiích.
Custom Indicators definitions;Definice uživatelských indikátorů
Custom Indicators data;Data uživatelských indikátorů
Add new;Přidat nový
Edit;Upravit
Data import;Importovat data
Automatic;Automaticky
Manual;Manuálně
Delete indicator & data;Smazat indikátor a data
Delete data;Smazat data
Delete;Smazat
Indicator file name;Jméno souboru indikátoru
TXT & CSV files;TXT & CSV soubory
Only one column can be specified as Indicator value.;Pouze jeden sloupec může být specifikován jako hodnoty indikátoru.
You have to choose Close price column!;Musíte zvolit sloupec zavíracích cen!
You have to choose Indicator value column!;Musíte zvolit sloupec s hodnotami indikátoru!
File '%s' cannot be found!;Soubor '%s' nebyl nalezen!
Import file not specified.;Není specifikován soubor k importu.
Total %d rows imported in %d s.;%d řádků importováno za %d sekund.
Import Custom Indicator Data completed;Import dat uživatelského indikátoru dokončen
Illegal date format.;Nesprávný datový formát.
Choose File;Vybrat soubor
Import for indicator;Importovat pro indikátor
Choose data file;Vybrat datový soubor
Choose;Vybrat
Import Progress;Stav importu
Start Import;Start Importu
Separator;Separátor
Skip;Přeskočit
rows;řádků
Date Format;Datový Formát
date;datum
Columns;Sloupce
Parameter ;Parametr
Value;Hodnota
Value must be an integer number!;Hodnota musí být celé číslo!
Value must be a floating point number!;Hodnota musí být desetinné číslo!
Symbol Info;Informace o symbolu
Symbol Full Name;Celý název symbolu
Pip/Tick Value in $;Pip/Tick hodnota v $
Cost per roundturn;Poplatek RT
what is one pip unit?;Jaký je jeden pip?
what is the money value of one pip?;Jaká je finanční hodnota jednoho pipu?
Pip/Tick Step;Pip/Tick krok
what is minimum pip step?;Jaký je minimální krok?
pips;pipů
Adding symbol failed;Přidání symbolu selhalo
Add new symbol error;Chyba přidání nového symbolu
Editing symbol failed;Editace symbolu selhala
Edit symbol error;Chyba editace symbolu
Symbol cannot be empty!;Symbol nesmí být prázdný!
Add symbol error;Chyba přidávání symbolu
Symbol cannot contain any special characters!;Symbol nesmí obsahovat žádné speciální znaky!
Symbol must be unique!;Symbol musí být unikátní!
Date From;Datum od
Date To;Datum do
Test precision;Přesnost dat
Spread;Spread
Slippage;Skluz
Min. dist.;Min. odchylka
Value must be in range;Hodnota musí být v pásmu
Date From sooner;Datum od bližšího
Date To later;Datum do vzdálenějšího
You cannot set %s than the available data!;%s lze nastavit pouze na základě dostupných dat!
Start & End Date error;Chyba data začátku a konce
You cannot set Start Date later than the End Date!;Nelze zvolit počáteční datum pozdější než koncové!
Error parsing on line %d. Incorrect file format?\nLine contents: %s;Chyba zpracování na řádku %d. Možná neplatný datový formát.\nObsah řádku: %s
Cannot close file :%s;Nelze zavřít soubor :%s
You have to choose both Ask and Bid columns!;Musíte vybrat sloupce s Ask and Bid cenou!
You cannot choose Ask, Bid and one of Open, High, Low, Close columns together!;Nemůžete zvolit Ask, Bid a jeden z Open, High, Low, Close sloupců najednou!
You have to choose Open, High, Low, Close and Volume columns!;Musíte vybrat sloupce s Open, High, Low, Close a Volume!
Unable to save/change file format.;Nelze uložit/měnit formát souboru.
Save file format dialog;Dialog formátu uložení souboru
Import for symbol;Importovat do symbolu
File Format;Formát souboru
Predefined File Format;Předdefonovaný formát souboru
columns;sloupce
Save as custom file format;Uložit jako uživatelský formát souboru
Manage and Import history data here. You can define unlimited number of symbols and import data to each of them. These data can be then used in the backtester to test the strategies.;Zde spravujete a importujete historická data. Můžete si nadefinovat neomezené množství symbolů a neimportovat do nich data. Tyto data pak mohou být použity pro testování/optimalizaci/vývoj strategií.
Add symbol;Přidat symbol
Edit symbol;Upravit symbol
Import data;Importovat data
Delete symbol & data;Smazat symbol & data
Export to CSV;Exportovat do CSV
You have to select one symbol!;Musíte vybrat jeden symbol!
You can select ONLY one symbol!;Můžete vybrat POUZE JEDEN symbol!
Comma Separated File (MetaTrader4 format);Soubor oddělený čárkami (MetaTrader4 formát)
The file with given name already exists, do you want to overwrite it?;Soubor se zadaným jménem již existuje, chcete jej přepsat?
Confirm file overwrite;Potvrzení přepsání souboru
Export Data to CSV;Export dat do CSV
You have to select at least one symbol!;Musíte vybrat alespoň jeden symbol!
Do you really want to delete selected symbol(s) ?;Opravdu chcete smazat vybrané soubory?
Confirm symbol deletion;Potvrdit smazání symbolu
Symbol(s) were successfuly deleted.;Symboly byly úspěšně smazány.
Data deleted;Mazání dat
Do you really want to delete all data for selected symbol(s) ?;Opravdu chcete smazat všechna data pro vybraný symbol?
Confirm data deletion;Potvrzení smazání dat
Data for selected symbol(s) were successfuly deleted.;Data pro zvolený symbol byly úspěšně smazány.
Add new symbol;Přidat nový symbol
Import data for symbol;Importovat data pro symbol
Completed;Hotovo
Are you sure you want to change the settings for this file format?;Opravdu chcete změnit nastavení pro tento formát souboru?
Confirmation dialog;Potvrzující dialog
Unable to save/change file format!;Nelze uložit/změnit formát souboru!
Unable to save/change file format (reserved file format name)!;Nelze změnit/uložit formát souboru (rezervovaný formát souboru)!
File format name is not specified!;Formát souboru není specifikován!
File format name;Název formátu souboru
Choose type;Vybrat typ
All Indicator Code(s) must be specified!;Všechny kódy indikátorů musí být specifikovány!
Indicator Code %d is not contain _BARSBACK_ string in place of shift period!;Kód indikátoru %d neobsahuje parametr _BARSBACK_ v místě posunutí periody!
All Indicator Code(s) must be unique!;Všechny kódy indikátorů musí být unikátní!
The specified file contains no data for import!;Specifikovaný soubor neobsahuje data k importu!
Unknown column type!;Neznámý typ sloupce!
Only one column can be specified as Date.;Pouze jeden sloupec může být specifikován jako datum!
Only one column can be specified as DateTime.;Pouze jeden sloupec může být specifikován jako DateTime.
Only one column can be specified as Time.;Pouze jeden sloupec může být specifikován jako čas.
The specified file must contain a column with Date or DateTime!;Specifikovaný soubor musí obsahovat sloupec Date nebo DateTime!
You cannot choose DateTime and Date or Time columns together!;Nelze zvolit sloupce DateTime a Date nebo Time společně!
Unknown file format!;Neznámý formát souboru!
Import history data - recognize file format failed!;Import historický dat – chyba rozpoznávání formátu souboru!
Data for backtest;Data pro backtest
Choose program data source that will be used for backtests of the strategies. Data source allows you to configure also the In Sample and Out of Sample periods, for the selected symbol you can choose also default spread, slippage and precision used for testing.;Prosím zvolte zdroj dat, která budou použita pro backtestování strategií. Zdroj dat také umožní konfigurovat in sample a out of sample periody, pro vybraný symbol též můžete nastavit defaultní spread, skluz a úroveň kvality dat pro testování.
Main data for testing;Hlavní data pro testování
Out of Sample Period;Out of Sample Perioda
Start Date;Datum začátku
Reverse Out of Sample / In Sample;Otočit Out of Sample / In Sample
Start Date sooner;Datum začátku dřívější
End Date;Konečné datum
End Date later;Konečné datum pozdější
Period;Perioda
In Sample;In Sample
Out Of Sample;Out Of Sample
Available Data;Dostupná data
Reset Dates;Reset dat
Test Parameters;Test parametrů
Additional data for testing;Dodatečná data pro testování
Market Slippage;Skluz
Min distance of order from price;Minimální vzdálenost čekajícího pokynu od ceny
Use real spread (only for real tick data);Použít reálný spread (pouze pro reálná tick data)
Symbol '%s' doesn't have this timeframe data, you can use only %s timeframe!;Symbol '%s' nemá data pro zvolený timeframe, můžete použít pouze %s timeframe!
Edition restriction;Omezení
This is a special testing mode where all conditions (including SL & PT) are tested only on bar open!;Toto je speciální mód testování, kde všechny podmínky (včetně SL & PT) jsou testovány pouze na otevíracích cenách!
Serious error! Datafiles for symbol '%s' are missing!;Závažná chyba! Chybí soubory s daty pro symbol '%s'!
Custom Indicators;Uživatelské indikátory
Data manager;Historická data
History Data;Historická Data
Out of sample % / Runs;Out of sample % / Chody
Simulation;Simulace
Trades;Obchody
Equity ($);Equity ($)
Original;Originál
Equity charts of all simulation runs;Grafy equity pro všechny chody simulace
Confidence levels for robustness tests;Míra spolehlivosti u testů robustnosti
The levels below show with what confidence you can expect the displayed strategy results. Computed results are based on Monte Carlo simulation of multiple runs made during robustness tests.<br/><br/>Results in the table are for complete data (In Sample + Out of Sample).;Úrovně níže ukazují, jak moc můžete daným výsledkům strategie důvěřovat. Výsledky jsou spočítány na základě Monte Carlo simulace na několika chodech spuštěných během testů robustnosti.<br/><br/>Výsledky v tabulce jsou pro kompletní data (In Sample + Out of Sample).
Conf;Spolehlivost
Confidence level %;Míra spolehlivosti %
Net Profit;Čistý zisk
Maximum Percentage Drawdown (lower is better);Maximální drawdown v procentech (méně je lépe)
Ret/DD;Zisk/DD
Return / Drawdown ratio (higher is better);Poměr Zisk / Drawdown (vyšší je lepší)
R Exp;R očekávání
R Expectancy - van Tharp (higher is better);R očekávání - van Tharp (vyšší je lepší)
AR %;RZ %
Annual Percentage Return (higher is better);Roční zisk v procentech (vyšší je lepší)
Source Code Type;Typ zdrojového kódu
Refresh;Obnovit
Save to file;Uložit do souboru
Put values to parameters;Nastavit hodnoty jako parametry
Cannot generate source code for this strategy!;Nelze vygenerovat zdrojový kód pro tuto strategii!
Save Error;Chyba ukládání
Cannot save to file: '%s'!\nMake sure the target file is write enabled and not opened in another program.;Nelze uložit do souboru: '%s'!\nUjistěte se že cílový soubor není chráněn proti přepsání nebo otevřen v jiném programu¨!
No source code generator chosen!;Nebyl vybrát typ kódu pro generování!
Build strategies;Stavět strategie
Retest strategies;Retestování strategií
Improve strategies;Zlepšování strategií
Walk Forward Optimizer;Optimalizace
Cannot reload current settings while task is running.;Nelze načíst nastavení když je úloha v chodu.
Refresh Current Settings Error;Chyba při obnovování nastavení
Do you really want to load the settings from %s task?;Opravdu chcete načíst nastavení z úlohy %s?
This will rewrite the current settings.;Tímto přepíšete aktuální nastavení.
Strategy not selected!;Není vybrána strategie!
Apply Strategy Settings Error;Chyba při aplikování nastavení strategie!
Cannot rewrite %s task settings while current task is running.;Nelze přepsat nastavení úkolu %s když úloha běží.
Do you really want to load the settings from strategy?;Opravdu chcete načíst nastavení ze strategie?
This will rewrite the %s task settings.;Toto přepíše nastavení úlohy %s.
Refresh Current Settings;Obnovit aktuální nastavení
Apply Strategy Settings;Aplikovat nastavení strategie
from/to task;do
Build Goals;Cíle stavby
Market Sides;Tržní strany
Long / Short Entry Rules symmetry;Symetrická pravidla pro vstupy Long / Short
Long / Short Exit Rules symmetry;Symetrická pravidla pro výstupy Long / Short
Strategy Options;Možnosti strategie
Trading Logic;Logika obchodování
Exit at end of day / end of range;Uzavřít na konci dne / konci pásma
Limit max trades per day to;Maximální počet obchodů za den
Limit max total trades to;Maximální celkový počet obchodů
Limit trading to hours;Nastavit obchodní hodiny
Close also pending Stop/Limit orders;Uzavřít též čekající pokyny Stop/Limit
Enter only once per bar;Pouze jeden vstup na svíčku
Check signals only on bar open;Hlídat signály pouze na otevírací ceně
Stop Loss & Profit Target options;Možnosti Stop Loss & Profit Target
Stop Loss is Required;Stop Loss je vyžadován
Profit Target is Required;Profit Target je vyžadován
Minimum SL/PT in pips;Minimální SL/PT v pipech
Maximum SL/PT in pip;Maximální SL/PT v pipech
Lookback Periods;Období pro zpětné hodnocení
Maximum Period for Indicators;Maximální perioda pro indikátory
Maximum Period for Price Patterns;Maximální perioda pro cenové paterny
Minimum ATR Multiple;Minimální násobitel ATR
Maximum ATR Multiple;Maximální násobitel ATR
Data;Data
OOS Start Date;OOS počáteční datum
OOS End Date;OOS koncové datum
Market slippage;Skluz
Min distance from price;Minimální vzdálenost od ceny
Money Management;Money Management
Capital size;Kapitál
from;od
to;do
Only Long;Pouze Long
Only Short;Pouze Short
Both Long & Short;Long i Short
Fixed size;Fixní velikost
Risk fixed %;Fixní riziko v %
enabled;povoleno
disabled;nepovoleno
microlots;mikroloty
Strategy last test;Poslední test strategie
Current settings;Aktuální nastavení
Test criteria;Kritéria testování
Result;Výsledky
Comment;Komentář
Walk Forward Efficiency;Efektivita Walk Forward
Consistency;Konzistence
Distribution of Profits;Distribuce zisků
Max % Drawdown;Max % Drawdown
Optimization periods;Období optimalizace
Run periods;Porioda chodů
Reoptimization period is;Perioda reoptimalizace je
Multi Walk-Forward Matrix;Multi Walk-Forward Matrix
Walk-Forward results for Out of sample X% and Runs X;Walk-Forward výsledky pro Out of sample X% a chod X
Display;Zobrazit
Overall Walk Forward Result;Celkový Walk Forward výsledek
Error!!! Unable to display WFresult details. [Out of sample %d%%, Run %d];Chyba!!! Nelze zobrazit detailní výsledky Walk-Forward. [Out of sample %d%%, chod %d]
Reoptimization period is: reoptimize every %d days on history of %d days;Reoptimalizační perioda je: reoptimalizovat každých %d dní na historii %d dní
Overall Profitability;Celková ziskovost
Walk-Forward Robustness;Walk-Forward robustnost
Consistency of profits;Konzistence profitability
Distribution of profits;Distribuce profitů
Maximum drawdown;Maximální drawdown
Minimum trades;Minimum obchodů
Run;Chod
Days;Dní
Winning %;Ziskových  %
Sample Build Settings;Ukázky nastavení stavby strategií
Price-based Random Strategies;Náhodné strategie založené na ceně
Time & Range Breakout Strategies;Strategie breakoutu časového pásma a range
Moving Average Strategies Evolution;Evoluce strategií klouzavých průměrů
CCI & RSI Strategies Evolution;Evoluce strategií CCI & RSI
Links;Odkazy
Help Contents;Obsah nápovědy
Support;Podpora
Articles;Články
Article: Strategy Building Process;Článek: Proces stavby strategií
What's new;Co je nového
Messages from the developer. Double-click on a message below to read it.;Zprávy z vývoje. Dvakrát klikněte na zprávu pro její přečtení.
Moving Average Strategies;Strategie klouzavých průměrů
CCI & RSI Strategies;CCI & RSI strategie
Settings file for the sample strategy is missing!;Soubor s nastavením pro tuto ukázkovou strategii chybí!
Sample Strategy Load Error;Chyba načítání ukázkové strategie
Settings for %s were successfuly loaded.;Nastavení pro %s bylo úspěšně načteno.
All you have to do now is click on Build button in the Build strategy.;Vše co nyní musíte udělat, je kliknout na „start“ ve „stavět strategie“.
Sample Strategy;Ukázková strategie
Strategy to improve;Strategie ke zlepšení
Result tab 'Improved strategies' will be deleted!;Nabídka výsledků 'zlepšené strategie' byla smazána!
All strategies will be lost if they are not saved.;Všechny strategie budou ztraceny, pokud nejsou uloženy.
This strategy cannot be loaded - corrupted file?;Tato strategie nemůže být načtena – možná poškozený soubor.
Load info;Informace o načítání
Parts to Improve misconfiguration: You cannot have symmetric part for entry when there's no Long entry rule!;Chyba v nastavení Části ke zlepšení: Nelze mít symetrické vstupy, pokud nemáte definovaná pravidla vstup long!
Parts to Improve misconfiguration: You cannot have symmetric part for exit when there's no Short exit rule!;Chyba v nastavení Části ke zlepšení: Nelze mít symetrické výstupy, pokud nemáte definovaná pravidla výstup short!
Settings error: Source strategy wasn't loaded, incorrect file?;Chyba v nastavení: Zdroj strategie nebyl načten, možná špatný soubor.
Parts to Improve misconfiguration: You must set either both Long Entry & Exit or none!;Chyba v nastavení Části ke zlepšení: Musíte nastavit buď oba Long vstupy & výstupy nebo nic!
Parts to Improve misconfiguration: When you have Long Entry, you must have also Long order type!;Chyba v nastavení Části ke zlepšení: Pokud máte vstup long, musíte mít též typ pokynu pro long!
